date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:54:57	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2009%20Sep%202025%2020:55:20%20GMT	https://weepink.me/account/login	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/account/login	(from https://weepink.me/collections/perfumaria/products/king-blue-desodorante-colonia-100ml-wepink)
17:54:57	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2009%20Sep%202025%2020:55:21%20GMT	https://weepink.me/account/login	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/account/login	(from https://weepink.me/collections/perfumaria/products/king-blue-desodorante-colonia-100ml-wepink)
17:54:57	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20Sep%202025%2020:55:21%20GMT	http://weepink.me/cdn/shop/files/159556-1200-auto_800x.png?v=1757447332	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/cdn/shop/files/159556-1200-auto_800x77f1.png	(from https://weepink.me/collections/perfumaria/products/king-blue-desodorante-colonia-100ml-wepink)
17:54:58	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20Sep%202025%2020:55:22%20GMT	http://weepink.me/cdn/shop/files/158214-1200-auto_800x.png?v=1757447332	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/cdn/shop/files/158214-1200-auto_800x77f1.png	(from https://weepink.me/collections/perfumaria/products/king-blue-desodorante-colonia-100ml-wepink)
17:54:58	139671/139671	---M--	200	added ('OK')	image/png	date:Tue,%2009%20Sep%202025%2020:55:21%20GMT	https://weepink.me/cdn/shop/files/159556-1200-auto_800x.png?v=1757447332	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/cdn/shop/files/159556-1200-auto_800x77f1.png	(from https://weepink.me/collections/perfumaria/products/king-blue-desodorante-colonia-100ml-wepink)
17:55:00	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20Sep%202025%2020:55:23%20GMT	http://weepink.me/cdn/shop/files/158215-1200-auto_800x.png?v=1757447332	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/cdn/shop/files/158215-1200-auto_800x77f1.png	(from https://weepink.me/collections/perfumaria/products/king-blue-desodorante-colonia-100ml-wepink)
17:55:00	371166/371166	---M--	200	added ('OK')	image/png	date:Tue,%2009%20Sep%202025%2020:55:23%20GMT	https://weepink.me/cdn/shop/files/158214-1200-auto_800x.png?v=1757447332	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/cdn/shop/files/158214-1200-auto_800x77f1.png	(from https://weepink.me/collections/perfumaria/products/king-blue-desodorante-colonia-100ml-wepink)
17:55:02	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20Sep%202025%2020:55:24%20GMT	http://weepink.me/cdn/shop/files/159556-1200-auto_1024x.png?v=1757447332	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/cdn/shop/files/159556-1200-auto_1024x77f1.png	(from https://weepink.me/collections/perfumaria/products/king-blue-desodorante-colonia-100ml-wepink)
17:55:02	450854/450854	---M--	200	added ('OK')	image/png	date:Tue,%2009%20Sep%202025%2020:55:24%20GMT	https://weepink.me/cdn/shop/files/158215-1200-auto_800x.png?v=1757447332	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/cdn/shop/files/158215-1200-auto_800x77f1.png	(from https://weepink.me/collections/perfumaria/products/king-blue-desodorante-colonia-100ml-wepink)
17:55:04	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20Sep%202025%2020:55:26%20GMT	http://weepink.me/cdn/shop/files/158214-1200-auto_1024x.png?v=1757447332	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/cdn/shop/files/158214-1200-auto_1024x77f1.png	(from https://weepink.me/collections/perfumaria/products/king-blue-desodorante-colonia-100ml-wepink)
17:55:04	157428/157428	---M--	200	added ('OK')	image/png	date:Tue,%2009%20Sep%202025%2020:55:26%20GMT	https://weepink.me/cdn/shop/files/159556-1200-auto_1024x.png?v=1757447332	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/cdn/shop/files/159556-1200-auto_1024x77f1.png	(from https://weepink.me/collections/perfumaria/products/king-blue-desodorante-colonia-100ml-wepink)
17:55:06	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20Sep%202025%2020:55:28%20GMT	http://weepink.me/cdn/shop/files/158215-1200-auto_1024x.png?v=1757447332	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/cdn/shop/files/158215-1200-auto_1024x77f1.png	(from https://weepink.me/collections/perfumaria/products/king-blue-desodorante-colonia-100ml-wepink)
17:55:07	371166/371166	---M--	200	added ('OK')	image/png	date:Tue,%2009%20Sep%202025%2020:55:28%20GMT	https://weepink.me/cdn/shop/files/158214-1200-auto_1024x.png?v=1757447332	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/cdn/shop/files/158214-1200-auto_1024x77f1.png	(from https://weepink.me/collections/perfumaria/products/king-blue-desodorante-colonia-100ml-wepink)
17:55:07	3144/3144	---MC-	200	added ('OK')	application/json+oembed	etag:W/%22cacheable:cc1dd4dbb175e209199a0332365e97e0%22	https://weepink.me/products/welips-batom-liquido-matte-5ml-wepink.oembed	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/products/welips-batom-liquido-matte-5ml-wepink.oembed	(from https://weepink.me/products/welips-batom-liquido-matte-5ml-wepink)
17:55:08	450854/450854	---M--	200	added ('OK')	image/png	date:Tue,%2009%20Sep%202025%2020:55:30%20GMT	https://weepink.me/cdn/shop/files/158215-1200-auto_1024x.png?v=1757447332	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/cdn/shop/files/158215-1200-auto_1024x77f1.png	(from https://weepink.me/collections/perfumaria/products/king-blue-desodorante-colonia-100ml-wepink)
17:55:08	119522/119522	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22cacheable:46b15b3714fe25a96ddc36cfd39f0ae3%22	https://weepink.me/products/POST	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/products/POST	(from https://weepink.me/products/welips-batom-liquido-matte-5ml-wepink)
17:55:09	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2009%20Sep%202025%2020:55:32%20GMT	https://weepink.me/account/login	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/account/login	(from https://weepink.me/products/welips-batom-liquido-matte-5ml-wepink)
17:55:09	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2009%20Sep%202025%2020:55:32%20GMT	https://weepink.me/account/login	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/account/login	(from https://weepink.me/products/welips-batom-liquido-matte-5ml-wepink)
17:55:10	119522/119522	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22cacheable:46b15b3714fe25a96ddc36cfd39f0ae3%22	https://weepink.me/products/GET	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/products/GET	(from https://weepink.me/products/welips-batom-liquido-matte-5ml-wepink)
17:55:11	119522/119522	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22cacheable:46b15b3714fe25a96ddc36cfd39f0ae3%22	https://weepink.me/products/url	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/products/url	(from https://weepink.me/products/welips-batom-liquido-matte-5ml-wepink)
17:55:11	9/9	---MCZ	404	error ('Not%20Found')	text/plain	etag:W/%22cacheable:95e37b4522857730dc5c72a71d3f1420%22	https://weepink.me/products/window.location.href	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/products/window.location.href	(from https://weepink.me/products/welips-batom-liquido-matte-5ml-wepink)
17:55:12	204837/204837	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:aa51f3948f4a6ee55727b307823d5594%22	https://weepink.me/products/body-splash-liberte-exclusif-desodorante-colonia-200ml-wepink	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/products/body-splash-liberte-exclusif-desodorante-colonia-200ml-wepink.html	(from https://weepink.me/collections/body-splash/products/body-splash-liberte-exclusif-desodorante-colonia-200ml-wepink)
17:55:13	1618/1618	---MC-	200	added ('OK')	application/json+oembed	etag:W/%22cacheable:81e9a170b282d615a12ce6303b549998%22	https://weepink.me/products/body-splash-liberte-exclusif-desodorante-colonia-200ml-wepink.oembed	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/products/body-splash-liberte-exclusif-desodorante-colonia-200ml-wepink.oembed	(from https://weepink.me/collections/body-splash/products/body-splash-liberte-exclusif-desodorante-colonia-200ml-wepink)
17:55:13	119522/119522	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22cacheable:46b15b3714fe25a96ddc36cfd39f0ae3%22	https://weepink.me/collections/body-splash/products/POST	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/collections/body-splash/products/POST	(from https://weepink.me/collections/body-splash/products/body-splash-liberte-exclusif-desodorante-colonia-200ml-wepink)
17:55:14	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2009%20Sep%202025%2020:55:37%20GMT	https://weepink.me/account/login	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/account/login	(from https://weepink.me/collections/body-splash/products/body-splash-liberte-exclusif-desodorante-colonia-200ml-wepink)
17:55:14	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2009%20Sep%202025%2020:55:37%20GMT	https://weepink.me/account/login	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/account/login	(from https://weepink.me/collections/body-splash/products/body-splash-liberte-exclusif-desodorante-colonia-200ml-wepink)
17:55:15	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20Sep%202025%2020:55:38%20GMT	http://weepink.me/cdn/shop/files/160998-1200-auto_800x.png?v=1757360212	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/cdn/shop/files/160998-1200-auto_800x9873.png	(from https://weepink.me/collections/body-splash/products/body-splash-liberte-exclusif-desodorante-colonia-200ml-wepink)
17:55:17	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20Sep%202025%2020:55:38%20GMT	http://weepink.me/cdn/shop/files/160999-1200-auto_800x.png?v=1757360213	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/cdn/shop/files/160999-1200-auto_800x843a.png	(from https://weepink.me/collections/body-splash/products/body-splash-liberte-exclusif-desodorante-colonia-200ml-wepink)
17:55:17	185407/185407	---M--	200	added ('OK')	image/png	date:Mon,%2008%20Sep%202025%2022:14:25%20GMT	https://weepink.me/cdn/shop/files/160998-1200-auto_800x.png?v=1757360212	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/cdn/shop/files/160998-1200-auto_800x9873.png	(from https://weepink.me/collections/body-splash/products/body-splash-liberte-exclusif-desodorante-colonia-200ml-wepink)
17:55:19	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20Sep%202025%2020:55:40%20GMT	http://weepink.me/cdn/shop/files/161000-1200-auto_800x.png?v=1757360213	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/cdn/shop/files/161000-1200-auto_800x843a.png	(from https://weepink.me/collections/body-splash/products/body-splash-liberte-exclusif-desodorante-colonia-200ml-wepink)
17:55:19	375764/375764	---M--	200	added ('OK')	image/png	date:Mon,%2008%20Sep%202025%2022:14:26%20GMT	https://weepink.me/cdn/shop/files/160999-1200-auto_800x.png?v=1757360213	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/cdn/shop/files/160999-1200-auto_800x843a.png	(from https://weepink.me/collections/body-splash/products/body-splash-liberte-exclusif-desodorante-colonia-200ml-wepink)
17:55:21	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20Sep%202025%2020:55:42%20GMT	http://weepink.me/cdn/shop/files/160998-1200-auto_1024x.png?v=1757360212	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/cdn/shop/files/160998-1200-auto_1024x9873.png	(from https://weepink.me/collections/body-splash/products/body-splash-liberte-exclusif-desodorante-colonia-200ml-wepink)
17:55:21	124006/124006	---M--	200	added ('OK')	image/png	date:Mon,%2008%20Sep%202025%2022:14:28%20GMT	https://weepink.me/cdn/shop/files/161000-1200-auto_800x.png?v=1757360213	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/cdn/shop/files/161000-1200-auto_800x843a.png	(from https://weepink.me/collections/body-splash/products/body-splash-liberte-exclusif-desodorante-colonia-200ml-wepink)
17:55:23	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20Sep%202025%2020:55:44%20GMT	http://weepink.me/cdn/shop/files/160999-1200-auto_1024x.png?v=1757360213	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/cdn/shop/files/160999-1200-auto_1024x843a.png	(from https://weepink.me/collections/body-splash/products/body-splash-liberte-exclusif-desodorante-colonia-200ml-wepink)
17:55:23	230227/230227	---M--	200	added ('OK')	image/png	date:Mon,%2008%20Sep%202025%2022:14:30%20GMT	https://weepink.me/cdn/shop/files/160998-1200-auto_1024x.png?v=1757360212	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/cdn/shop/files/160998-1200-auto_1024x9873.png	(from https://weepink.me/collections/body-splash/products/body-splash-liberte-exclusif-desodorante-colonia-200ml-wepink)
17:55:25	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20Sep%202025%2020:55:46%20GMT	http://weepink.me/cdn/shop/files/161000-1200-auto_1024x.png?v=1757360213	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/cdn/shop/files/161000-1200-auto_1024x843a.png	(from https://weepink.me/collections/body-splash/products/body-splash-liberte-exclusif-desodorante-colonia-200ml-wepink)
17:55:25	157289/157289	---M--	200	added ('OK')	image/png	date:Mon,%2008%20Sep%202025%2022:14:34%20GMT	https://weepink.me/cdn/shop/files/161000-1200-auto_1024x.png?v=1757360213	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/cdn/shop/files/161000-1200-auto_1024x843a.png	(from https://weepink.me/collections/body-splash/products/body-splash-liberte-exclusif-desodorante-colonia-200ml-wepink)
17:55:25	466337/466337	---M--	200	added ('OK')	image/png	date:Mon,%2008%20Sep%202025%2022:14:32%20GMT	https://weepink.me/cdn/shop/files/160999-1200-auto_1024x.png?v=1757360213	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/cdn/shop/files/160999-1200-auto_1024x843a.png	(from https://weepink.me/collections/body-splash/products/body-splash-liberte-exclusif-desodorante-colonia-200ml-wepink)
17:55:26	119522/119522	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22cacheable:46b15b3714fe25a96ddc36cfd39f0ae3%22	https://weepink.me/collections/body-splash/products/GET	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/collections/body-splash/products/GET.18e.delayed	(from https://weepink.me/collections/body-splash/products/body-splash-liberte-exclusif-desodorante-colonia-200ml-wepink)
17:55:27	119522/119522	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22cacheable:46b15b3714fe25a96ddc36cfd39f0ae3%22	https://weepink.me/collections/body-splash/products/url	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/collections/body-splash/products/url	(from https://weepink.me/collections/body-splash/products/body-splash-liberte-exclusif-desodorante-colonia-200ml-wepink)
17:55:27	9/9	---MCZ	404	error ('Not%20Found')	text/plain	etag:W/%22cacheable:acbf9bc4f5962ddca956ddd06d1baabc%22	https://weepink.me/collections/body-splash/products/window.location.href	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/collections/body-splash/products/window.location.href	(from https://weepink.me/collections/body-splash/products/body-splash-liberte-exclusif-desodorante-colonia-200ml-wepink)
17:55:28	205907/205907	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:12a7ccd751b77605ba31f7fc4b07e6e3%22	https://weepink.me/products/body-splash-vf-golden-desodorante-colonia-200ml-wepink	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/products/body-splash-vf-golden-desodorante-colonia-200ml-wepink.html	(from https://weepink.me/collections/body-splash/products/body-splash-vf-golden-desodorante-colonia-200ml-wepink)
17:55:28	1479/1479	---MC-	200	added ('OK')	application/json+oembed	etag:W/%22cacheable:6d26fcd85fdfff1a49b803a882c5400e%22	https://weepink.me/products/body-splash-vf-golden-desodorante-colonia-200ml-wepink.oembed	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/products/body-splash-vf-golden-desodorante-colonia-200ml-wepink.oembed	(from https://weepink.me/collections/body-splash/products/body-splash-vf-golden-desodorante-colonia-200ml-wepink)
17:55:29	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2009%20Sep%202025%2020:55:52%20GMT	https://weepink.me/account/login	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/account/login	(from https://weepink.me/collections/body-splash/products/body-splash-vf-golden-desodorante-colonia-200ml-wepink)
17:55:29	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2009%20Sep%202025%2020:55:53%20GMT	https://weepink.me/account/login	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/account/login	(from https://weepink.me/collections/body-splash/products/body-splash-vf-golden-desodorante-colonia-200ml-wepink)
17:55:30	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20Sep%202025%2020:55:53%20GMT	http://weepink.me/cdn/shop/files/159765-1200-auto_800x.png?v=1757361864	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/cdn/shop/files/159765-1200-auto_800x9890.png	(from https://weepink.me/collections/body-splash/products/body-splash-vf-golden-desodorante-colonia-200ml-wepink)
17:55:30	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20Sep%202025%2020:55:53%20GMT	http://weepink.me/cdn/shop/files/159766-1200-auto_800x.png?v=1757361864	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/cdn/shop/files/159766-1200-auto_800x9890.png	(from https://weepink.me/collections/body-splash/products/body-splash-vf-golden-desodorante-colonia-200ml-wepink)
17:55:30	162322/162322	---M--	200	added ('OK')	image/png	date:Mon,%2008%20Sep%202025%2022:13:22%20GMT	https://weepink.me/cdn/shop/files/159765-1200-auto_800x.png?v=1757361864	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/cdn/shop/files/159765-1200-auto_800x9890.png	(from https://weepink.me/collections/body-splash/products/body-splash-vf-golden-desodorante-colonia-200ml-wepink)
17:55:30	76480/76480	---M--	200	added ('OK')	image/png	date:Mon,%2008%20Sep%202025%2022:13:23%20GMT	https://weepink.me/cdn/shop/files/159766-1200-auto_800x.png?v=1757361864	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/cdn/shop/files/159766-1200-auto_800x9890.png	(from https://weepink.me/collections/body-splash/products/body-splash-vf-golden-desodorante-colonia-200ml-wepink)
17:55:31	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20Sep%202025%2020:55:54%20GMT	http://weepink.me/cdn/shop/files/159767-1200-auto_800x.png?v=1757361864	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/cdn/shop/files/159767-1200-auto_800x9890.png	(from https://weepink.me/collections/body-splash/products/body-splash-vf-golden-desodorante-colonia-200ml-wepink)
17:55:33	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20Sep%202025%2020:55:55%20GMT	http://weepink.me/cdn/shop/files/159768-1200-auto_800x.png?v=1757361864	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/cdn/shop/files/159768-1200-auto_800x9890.png	(from https://weepink.me/collections/body-splash/products/body-splash-vf-golden-desodorante-colonia-200ml-wepink)
17:55:33	109918/109918	---M--	200	added ('OK')	image/png	date:Mon,%2008%20Sep%202025%2022:13:25%20GMT	https://weepink.me/cdn/shop/files/159767-1200-auto_800x.png?v=1757361864	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/cdn/shop/files/159767-1200-auto_800x9890.png	(from https://weepink.me/collections/body-splash/products/body-splash-vf-golden-desodorante-colonia-200ml-wepink)
17:55:35	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20Sep%202025%2020:55:57%20GMT	http://weepink.me/cdn/shop/files/159765-1200-auto_1024x.png?v=1757361864	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/cdn/shop/files/159765-1200-auto_1024x9890.png	(from https://weepink.me/collections/body-splash/products/body-splash-vf-golden-desodorante-colonia-200ml-wepink)
17:55:35	157720/157720	---M--	200	added ('OK')	image/png	date:Mon,%2008%20Sep%202025%2022:13:26%20GMT	https://weepink.me/cdn/shop/files/159768-1200-auto_800x.png?v=1757361864	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/cdn/shop/files/159768-1200-auto_800x9890.png	(from https://weepink.me/collections/body-splash/products/body-splash-vf-golden-desodorante-colonia-200ml-wepink)
17:55:37	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20Sep%202025%2020:55:59%20GMT	http://weepink.me/cdn/shop/files/159766-1200-auto_1024x.png?v=1757361864	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/cdn/shop/files/159766-1200-auto_1024x9890.png	(from https://weepink.me/collections/body-splash/products/body-splash-vf-golden-desodorante-colonia-200ml-wepink)
17:55:37	178345/178345	---M--	200	added ('OK')	image/png	date:Mon,%2008%20Sep%202025%2022:13:28%20GMT	https://weepink.me/cdn/shop/files/159765-1200-auto_1024x.png?v=1757361864	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/cdn/shop/files/159765-1200-auto_1024x9890.png	(from https://weepink.me/collections/body-splash/products/body-splash-vf-golden-desodorante-colonia-200ml-wepink)
17:55:40	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20Sep%202025%2020:56:01%20GMT	http://weepink.me/cdn/shop/files/159767-1200-auto_1024x.png?v=1757361864	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/cdn/shop/files/159767-1200-auto_1024x9890.png	(from https://weepink.me/collections/body-splash/products/body-splash-vf-golden-desodorante-colonia-200ml-wepink)
17:55:40	91704/91704	---M--	200	added ('OK')	image/png	date:Mon,%2008%20Sep%202025%2022:13:30%20GMT	https://weepink.me/cdn/shop/files/159766-1200-auto_1024x.png?v=1757361864	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/cdn/shop/files/159766-1200-auto_1024x9890.png	(from https://weepink.me/collections/body-splash/products/body-splash-vf-golden-desodorante-colonia-200ml-wepink)
17:55:42	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20Sep%202025%2020:56:03%20GMT	http://weepink.me/cdn/shop/files/159768-1200-auto_1024x.png?v=1757361864	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/cdn/shop/files/159768-1200-auto_1024x9890.png	(from https://weepink.me/collections/body-splash/products/body-splash-vf-golden-desodorante-colonia-200ml-wepink)
17:55:42	130227/130227	---M--	200	added ('OK')	image/png	date:Mon,%2008%20Sep%202025%2022:13:32%20GMT	https://weepink.me/cdn/shop/files/159767-1200-auto_1024x.png?v=1757361864	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/cdn/shop/files/159767-1200-auto_1024x9890.png	(from https://weepink.me/collections/body-splash/products/body-splash-vf-golden-desodorante-colonia-200ml-wepink)
17:55:42	188825/188825	---M--	200	added ('OK')	image/png	date:Mon,%2008%20Sep%202025%2022:13:34%20GMT	https://weepink.me/cdn/shop/files/159768-1200-auto_1024x.png?v=1757361864	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/cdn/shop/files/159768-1200-auto_1024x9890.png	(from https://weepink.me/collections/body-splash/products/body-splash-vf-golden-desodorante-colonia-200ml-wepink)
17:55:43	219152/219152	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:c446dec06bf330afdf532c8768026de3%22	https://weepink.me/products/kit-5-bodysplash-obsessed-exclusif-golden-life-bride-weepink	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/products/kit-5-bodysplash-obsessed-exclusif-golden-life-bride-weepink.html	(from https://weepink.me/collections/body-splash/products/kit-5-bodysplash-obsessed-exclusif-golden-life-bride-weepink)
17:55:43	6848/6848	---MC-	200	added ('OK')	application/json+oembed	etag:W/%22cacheable:ab80f399da12694927bdf2c526c2685c%22	https://weepink.me/products/kit-5-bodysplash-obsessed-exclusif-golden-life-bride-weepink.oembed	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/products/kit-5-bodysplash-obsessed-exclusif-golden-life-bride-weepink.oembed	(from https://weepink.me/collections/body-splash/products/kit-5-bodysplash-obsessed-exclusif-golden-life-bride-weepink)
17:55:44	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2009%20Sep%202025%2020:56:07%20GMT	https://weepink.me/account/login	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/account/login	(from https://weepink.me/collections/body-splash/products/kit-5-bodysplash-obsessed-exclusif-golden-life-bride-weepink)
17:55:44	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2009%20Sep%202025%2020:56:07%20GMT	https://weepink.me/account/login	C:/Users/rodrigues/Documents/SITE%20WEEPINK%20OFICIAL/wepink/weepink.me/account/login	(from https://weepink.me/collections/body-splash/products/kit-5-bodysplash-obsessed-exclusif-golden-life-bride-weepink)
